tweet_id,sentiment,content
1962521106,9,"im well exited for this weekend, partaaaay! although i dont want to go back to school on Tuesday"
1962521560,10,"@hearted that happened to me so often, i negatived it. every time i moved to a username that i thought i'd love, i moved soon after."
1962521620,1,Hey ugh im sick and its summar !
1962521904,2,@cassiekitsch Okay. So Rose told me your phone was shut off and you might be moving back to Spokane? What is going on?
1962522731,8,On a 10min brake. At wrrkk ... its 11:06 and its over at. 11:16
1962523011,2,@avweije76 yep  but I'm going better now
1962523337,2,tour got canceled
1962524076,3,@petewentz im so jealous. i want an octo drive
1962524361,7,Yaaaaay Friday.... Oh wait....  I'm working TOMORROW
1962524521,2,Is at work  ohwell need money so : D
1962524781,5,@SamBennington although you wear sunglasses i can see how uncomfortable you felt. poor sam.
1962525411,10,@SheBangz damn  lol....where u headed to?
1962525428,2,Leo Carillo Beach and WIll Rogers State Park are on the list of State Parks that might close      http://tinyurl.com/lhq8gs
1962525793,5,"@rantingteacher No, rather we're OMG it's nearly Monday"
1962526115,7,@unitechy @Shadez is all mine  #twpp #shadez
1962526381,5,Just spent more than 45 minutes looking at the Aud
1962526627,3,@rizzzky he's retiring from the tonight show  im so bummed. he was awesome ha. AND CONGRATS MY DEAR
1962526893,3,"@hereprettykitty You mustv'e read my mind. I WAS going, but now it's thunderstorming AND I have to pick up the boys from the bus stop"
1962527405,2,@sophielovemcfly i see 5 faces in that thing. but no more  xx
1962527514,10,Anddd justin. Eff
1962527631,2,"must... stop... using... LOL, so much... crap I did it again"
1962527743,5,ough out of the shower and my toes feel horrible in my socks i think they are still a bit wet
1962527979,10,@marebear521 did u try taco n mac n cheese pizza???? I'm so cravin it right now BUT all the good food makes me sick
1962528105,3,@ptwaugh xbox broke  hope you enjoy playing 1 vs. 100. I was...looking forward to that.
1962528503,3,@stargirlreads i cantttt.  my grandparents are here.
1962528593,3,ok so everyone is out an im stuck in bored and ill
1962528978,3,"the downside of getting TDL 3 days early is that i won't have time to read it til next week anyway!  but still, hurrah *clutches it close*"
1962529167,2,@blackheartbunny - nope
1962529565,5,"Over-thought tying my shoe, couldn't figure it out for a while"
1962529654,1,"Oh, fuck me. I've just returned from the Supermarket Of Doom to find that I have nothing to drink here."
1962529777,5,"How come it's so cold now?! A few days ago it was wicked nice out, now I feel like I need my winter coat back."
1962529966,5,Never made it to the gym so will be doing my blowout sans thong wearing company. Phew! But bummer on missing workout
1962530086,0,What a glorious week. My best holiday ever I think. I so don't want to go home in the morning
1962530115,5,my tummy hurts
1962530757,5,Hangin with the fam! My head is hurtin
1962530796,3,@HMXCasey I sorry
1962531376,0,@fatz_galore aaaw too bad .. i'm in a good mood to phone with someone  lol
1962559189,5,@SirGarde Hott as Africa lol yeah its hot here too and its a big storm here
1962559623,10,1st presentation for senior boards? FML
1962559708,5,"@meinj Wish i was out an about, stuck in with a pile of boxes, a sore back and a load of tesco blue shopper bags to fill from the kitchen"
1962559728,3,"@katschio  I was completely enraptured by your fascinating updates on your testing! What will I do now?! Oh, wait--Yeah. Work. Of course."
1962559909,5,@tinchystryder why is it your last EVER uk tour  ?? x
1962560369,3,"I miss @BillieSyadrie I'm sorry for being able to call you when u already sleep  I love you,Have a great trip tomorrow! Send my ? to them!"
1962560503,9,"Crap, nearly forgot my PIN  I shouldn't try to learn anything new in the future lest it push out more vital information."
1962560599,3,"In school ; With Victoria &amp; Bryan (: _ no more school soon, sadd i am"
1962560726,0,@eastcoaster1237 @funkydung  Doh! I'm an inside job LOLzor.
1962560766,3,Got a right bad headache
1962560776,6,@Welshracer I loved him and he was in a mini
1962561061,3,"@lizridley no, i do better with people i don't know  @autumnrose8683 you're going to chiodos tonight, right? just kill something for me."
1962561080,5,@PaulMcGwinn i could really fancy a nap right now but i am at work at 7am and i feel that if i nap now i am wasting my evening
1962561639,0,"@laurenglennon I's sorry  listen to some Bats or GD as you do it! [dude, I never got to tell you, but, BATS WERE AMAZING &lt;33]"
1962561867,3,Oh why does one of my monitors have to act up when I have a deadline?  Oh I'm an unhappy camper.
1962562033,10,Why doesn't Twitter extend the number limit a littttttle bit? Until 160 atleast?
1962562265,10,where are britney g. and allan allan?  they are my favs and i think they are out of town?
1962562738,5,contemplating getting my hair cut and having severe anxiety about it....
1962562765,5,"@brieasaurus i guess your cooler than me, tony hawk never replied to me"
1962562838,2,"@PoynterPerve i know, and we gotta wait until earl 2010, i think or very late 2009! its just wrong"
1962562847,5,I have a stupid Recall on my car
1962562958,2,Finally at home. Who decides it's time for more work at 17:10 on the Friday of a long weekend... apparently my client.
1962563090,3,Just got home from work.. My feet are killing me
1962563119,3,in less then a min i lost 2 followers
1962563127,3,@reemerband Hiyaa! How was Tour? Really disappointed that I couldn't make it   Hope your all Dandy ;) xxxxxxxx
1962563135,5,"addin to that last comment, was spose to be going to see the jonas brothers 3D movie, but guess what i couldnt go aswell cos im sick"
1962563565,2,right anyone know what episode of Bones is showing on sky2 tonight at 9pm - programme synopsis is not available on my box
1962563886,9,At work and really slow for a beautiful day and a Friday.
1962563901,0,@LOVEnegative_ENVY how come you dont think you did good?!
1962564314,2,@aminakader my thoughts exactly
1962564497,5,@apt10C I was walking home when he fell to the ground
1962564936,5,Bugger. forgot I still have washing in my machine
1962564981,2,Last time in the drama room
1962565085,9,@AndySquirrel now if I still lived that way you could pop in and see me  but I don't so you can't
1962565148,3,"@KatieKilljoy I wanna play with you tonight  *pout, pout side face*"
1962565263,5,It's gonna be a super long day
1962565407,8,jus sittin in da libray and this stupid computer wont let me order any mac foundation
1962565564,0,@SpinachPuffs yeeeeah . . . and it was in into too  seen Empire top 100 computer games? http://www.empireonline.com/100greatestgames/
1962565750,1,Swolen as shitt  boo hoo
1962566483,0,"Jon &amp; Kate + 8 kids have attracted a huge TV audience, tabloid headlines and, now, a state labor investigation   http://tinyurl.com/l7zt72"
1962566717,11,@sheenstar dont get too excited bby i hear thunder rolling in
1962566808,5,@petshoptype yes and no. there's some strange infection in my body that's causing me to be sicker than I need and to have a fever.
1962566820,5,@Timkealey  was wong?
1962566854,3,Nothing like getting to work and finding out you have to cover extra shifts this week... looks like another 40 hr work week.
1962567005,3,doesn't wanna get dressed up and be an adult today.
1962567220,2,"half of me wants to go to sleep, half of me dosen't. shoot. my other half is  dying of sleepiness"
1962567238,0,@DavidArchie Haha same!!! But its gonna be awhile til it comes to sweden i think...
1962567491,0,"@TheAllianceGuy thankies! btw, what part of scotland do you live in? I never got to visit the UK at all when I lived in Europe"
1962567808,2,@Reavel i would be doing the same thing pero la lavadora se daï¿½o
1962567924,5,"@teamqivana We're no longer in biz together. The one thing that survived was our marriage. Not so good with the in-laws, though."
1962567954,5,trying to find some friends and not having any luck
1962568411,6,Feelin a little blue tonight.. Love might be good
1962568429,3,@giordanobc I know how you feel.  Takes far too much time out of my life!
1962568968,2,"@davidlem Re: meetings, you were right.  My afternoon has started to fill up"
1962568984,5,i want some followers
1962569029,10,Ah! Haha Omg  we have no more fudge grahmcracker cookies! Boo
1962569033,0,@SpinachPuffs yeeeeah . . . and it was in intro too  seen Empire top 100 computer games? http://www.empireonline.com...
1962569426,3,"Not to thrilled about the marathon this sunday, they assigned me on the street. Less $$$"
1962569942,3,"want my new lappytop now, but the site says it won't be here till 6/9"
1962570170,0,@margjoc haha i am aware of how one contracts a UTI.  and i have training for work at 8:45 tomorrow morning so i have to go to bed early
1962570303,1,@DeJonGrant I accidentaly slammed my finger in the trunk
1962570336,10,http://twitpic.com/672s3 - What I woke up to this morning...I didn't want to leave bed.
1962570505,3,@BusyElleBee That ur anti is what I understood from the message. Sorry left off ur don't vote BNP msg at end due 2 space
1962570539,3,getting ready to drop off something to my man so he can hang out with a friend instead of me
1962570574,2,My dad's telling me to travel alone from now on. Not that I have a problem with that. I've done it before and it's boring!
1962570622,10,@marketeson damn you and your hot weather - it's freezing in Oz at the moment  I miss summer..
1962571201,5,"Dislocating your thumb= more painful than dislocating your toe. I was reminded of this today (thankfully, by my toe). Still feels weird"
1962571821,5,"Damn it, the guys aren't at #comet09  I hope they win though"
1962572113,3,"so glad it is friday  two classes, then lazy afternoon. too bad it isnt nice and warm out today"
1962572172,1,@devon_leigh u know wut devy dev it sure does suck havin no ID!! My weekends r gone miserable for 3 weeks so drink 4 me plz!!
1962572554,3,I should be in NYC right now with some of my favorite people but instead I am stuck in RI.
1962572743,6,"@Genevieve Hey, I didn't get any !!!"
1962572930,5,"@KimmelCenter if I could make it to Philadelphia this year I would be there!! but sadly, i cannot"
1962573102,3,@Klzm31sT me too.
1962573245,5,Wow it's definitely Friday- the gym is completely empty! What to do? I'd like to play the wii but I guess I'll vacuum
1962574751,3,trying to find some friends and not having any luck
1962574991,5,Heading to yale.. Grandmother in car accident
1962575396,9,Two more loads and the moving crew's done! Started at 7am and i'm done for the day! Too bad the ac doesn't work in my new place  oh life!
1962575436,2,comes home in two days
1962575463,5,broken my leg  comment me please
1962575483,6,@anberlin Welcome to Seattle! I really wish I could see you guys tonight.
1962576550,6,"Enjoying sunshine in the park with friends, pale shirtless footballers are not attractive I'm afraid"
1962576589,2,@alyseegs nope. Gone.
1962576968,5,oops i did it again...really shouldnt have.
1962577669,5,@RyanSchartz gah! no money..... at least not for bakugan
1962577925,5,macbook dying. switching to iphone.
1962578119,3,@hatcherdogg Would love it but have plans
1962580479,5,I want noms
1962580530,3,"Hmmm, I just realized....I didn't have any bday cake for my birthday...boo hoo!"
1962580836,3,@grossnoises i miss yoooouuuu!!!!
1962581294,11,Watchin tyra bored like always  my stomach hurts
1962581332,6,working again today  but off tomorrow for dan's party! yay!
1962581365,3,an ultimatum is an ultimatum no matter how you dress it up.  and that sucks.
1962581791,2,No... have to go on cruches next 2 weeks
1962582502,1,Just noticed @ubertwiter didn't get the location right again!  Maybe a way to preview it before sending would be handy??
1962582521,11,Allergies suck... My eyes r even mor red than they were b4.  I think I'll stay inside 2day
1962582632,5,@shecango9984 I knnnowwww I'm so upset!!! I was going to twitter u but my sis's apt is like a led box nosignal! Where was the cookout??!!
1962582804,0,Car shopping with kacy yay
